checkpoint,cohort,PMI,animal_within_PMI,organ,AWA_weight
fold7.pth,unseen_time_test,11.0,1,Spleen,0.1428571343421936
fold7.pth,unseen_time_test,11.0,2,Spleen,0.14285284280776978
fold7.pth,unseen_time_test,20.0,1,Spleen,0.1428571194410324
fold7.pth,unseen_time_test,20.0,2,Spleen,0.1250000149011612
fold8.pth,modeled_time_test,0.5,2,Spleen,0.14284071326255798
fold8.pth,modeled_time_test,0.5,3,Spleen,0.1420743763446808
fold8.pth,modeled_time_test,1.0,4,Spleen,0.14246493577957153
fold8.pth,modeled_time_test,1.0,8,Spleen,0.14285193383693695
fold8.pth,modeled_time_test,2.0,7,Spleen,0.1427108198404312
fold8.pth,modeled_time_test,2.0,8,Spleen,0.14257492125034332
fold8.pth,modeled_time_test,3.0,1,Spleen,0.14273060858249664
fold8.pth,modeled_time_test,3.0,8,Spleen,0.14177848398685455
fold8.pth,modeled_time_test,6.0,1,Spleen,0.14285661280155182
fold8.pth,modeled_time_test,6.0,10,Spleen,0.14211837947368622
fold8.pth,modeled_time_test,12.0,3,Spleen,0.14276131987571716
fold8.pth,modeled_time_test,12.0,4,Spleen,0.1425551027059555
fold8.pth,modeled_time_test,18.0,2,Spleen,0.14256466925144196
fold8.pth,modeled_time_test,18.0,6,Spleen,0.14254385232925415
fold8.pth,modeled_time_test,24.0,3,Spleen,0.12500034272670746
fold8.pth,modeled_time_test,24.0,6,Spleen,0.12500376999378204
fold8.pth,unseen_time_test,0.33333,1,Spleen,0.1420217901468277
fold8.pth,unseen_time_test,0.33333,2,Spleen,0.14169754087924957
fold8.pth,unseen_time_test,4.0,1,Spleen,0.14234067499637604
fold8.pth,unseen_time_test,4.0,2,Spleen,0.14160974323749542
fold8.pth,unseen_time_test,11.0,1,Spleen,0.1422058343887329
fold8.pth,unseen_time_test,11.0,2,Spleen,0.1426638960838318
fold8.pth,unseen_time_test,20.0,1,Spleen,0.14222608506679535
fold8.pth,unseen_time_test,20.0,2,Spleen,0.1250096708536148
fold9.pth,modeled_time_test,0.5,2,Spleen,0.13547484576702118
fold9.pth,modeled_time_test,0.5,3,Spleen,0.1306341588497162
fold9.pth,modeled_time_test,1.0,4,Spleen,0.13607670366764069
fold9.pth,modeled_time_test,1.0,8,Spleen,0.13554561138153076
fold9.pth,modeled_time_test,2.0,7,Spleen,0.1425222009420395
fold9.pth,modeled_time_test,2.0,8,Spleen,0.1428113728761673
fold9.pth,modeled_time_test,3.0,1,Spleen,0.14267727732658386
fold9.pth,modeled_time_test,3.0,8,Spleen,0.13819989562034607
fold9.pth,modeled_time_test,6.0,1,Spleen,0.14222225546836853
fold9.pth,modeled_time_test,6.0,10,Spleen,0.13411155343055725
fold9.pth,modeled_time_test,12.0,3,Spleen,0.14281576871871948
fold9.pth,modeled_time_test,12.0,4,Spleen,0.14277520775794983
fold9.pth,modeled_time_test,18.0,2,Spleen,0.14278727769851685
fold9.pth,modeled_time_test,18.0,6,Spleen,0.14276926219463348
fold9.pth,modeled_time_test,24.0,3,Spleen,0.125
fold9.pth,modeled_time_test,24.0,6,Spleen,0.12500104308128357
fold9.pth,unseen_time_test,0.33333,1,Spleen,0.13032376766204834
fold9.pth,unseen_time_test,0.33333,2,Spleen,0.13061554729938507
fold9.pth,unseen_time_test,4.0,1,Spleen,0.13067494332790375
fold9.pth,unseen_time_test,4.0,2,Spleen,0.1309281587600708
fold9.pth,unseen_time_test,11.0,1,Spleen,0.133045956492424
fold9.pth,unseen_time_test,11.0,2,Spleen,0.1348043531179428
fold9.pth,unseen_time_test,20.0,1,Spleen,0.13765642046928406
fold9.pth,unseen_time_test,20.0,2,Spleen,0.125
fold1.pth,modeled_time_test,0.5,2,VH,0.0003744749119505286
fold1.pth,modeled_time_test,0.5,3,VH,0.003763540182262659
fold1.pth,modeled_time_test,1.0,4,VH,0.0009252714226022363
fold1.pth,modeled_time_test,1.0,8,VH,0.0006057008286006749
fold1.pth,modeled_time_test,2.0,7,VH,0.009105992503464222
fold1.pth,modeled_time_test,2.0,8,VH,0.008557220920920372
fold1.pth,modeled_time_test,3.0,1,VH,0.011486226692795753
fold1.pth,modeled_time_test,3.0,8,VH,0.0009521904867142439
fold1.pth,modeled_time_test,6.0,1,VH,0.00012025322939734906
fold1.pth,modeled_time_test,6.0,10,VH,0.0015348842134699225
fold1.pth,modeled_time_test,12.0,3,VH,0.012298811227083206
fold1.pth,modeled_time_test,12.0,4,VH,0.01066386979073286
fold1.pth,modeled_time_test,18.0,2,VH,0.009891403838992119
fold1.pth,modeled_time_test,18.0,6,VH,0.007662274409085512
fold1.pth,modeled_time_test,24.0,3,VH,0.125
fold1.pth,modeled_time_test,24.0,6,VH,0.12476281076669693
fold1.pth,unseen_time_test,0.33333,1,VH,0.0011530729243531823
fold1.pth,unseen_time_test,0.33333,2,VH,0.001701268251053989
fold1.pth,unseen_time_test,4.0,1,VH,0.0021357072982937098
fold1.pth,unseen_time_test,4.0,2,VH,0.0024406565353274345
fold1.pth,unseen_time_test,11.0,1,VH,0.0019923567306250334
fold1.pth,unseen_time_test,11.0,2,VH,0.0007004638318903744
fold1.pth,unseen_time_test,20.0,1,VH,0.0009141381597146392
fold1.pth,unseen_time_test,20.0,2,VH,0.12493930757045746
fold10.pth,modeled_time_test,0.5,2,VH,0.0031360317952930927
fold10.pth,modeled_time_test,0.5,3,VH,0.12270069867372513
fold10.pth,modeled_time_test,1.0,4,VH,0.039453376084566116
fold10.pth,modeled_time_test,1.0,8,VH,0.013823533430695534
fold10.pth,modeled_time_test,2.0,7,VH,0.005549788009375334
fold10.pth,modeled_time_test,2.0,8,VH,0.026002101600170135
fold10.pth,modeled_time_test,3.0,1,VH,0.004091209266334772
fold10.pth,modeled_time_test,3.0,8,VH,0.02635301649570465
fold10.pth,modeled_time_test,6.0,1,VH,0.01052981335669756
fold10.pth,modeled_time_test,6.0,10,VH,0.09344176203012466
fold10.pth,modeled_time_test,12.0,3,VH,0.07047709822654724
fold10.pth,modeled_time_test,12.0,4,VH,0.07485848665237427
fold10.pth,modeled_time_test,18.0,2,VH,0.06450511515140533
fold10.pth,modeled_time_test,18.0,6,VH,0.00021266260591801256
fold10.pth,modeled_time_test,24.0,3,VH,0.125
fold10.pth,modeled_time_test,24.0,6,VH,0.125
fold10.pth,unseen_time_test,0.33333,1,VH,0.0368119478225708
fold10.pth,unseen_time_test,0.33333,2,VH,0.07668028026819229
fold10.pth,unseen_time_test,4.0,1,VH,0.06178101524710655
fold10.pth,unseen_time_test,4.0,2,VH,0.10744105279445648
fold10.pth,unseen_time_test,11.0,1,VH,0.11200495064258575
fold10.pth,unseen_time_test,11.0,2,VH,0.0038125880528241396
fold10.pth,unseen_time_test,20.0,1,VH,0.03578886762261391
fold10.pth,unseen_time_test,20.0,2,VH,0.1250000149011612
fold2.pth,modeled_time_test,0.5,2,VH,0.12498772144317627
fold2.pth,modeled_time_test,0.5,3,VH,0.125
fold2.pth,modeled_time_test,1.0,4,VH,0.1249644011259079
fold2.pth,modeled_time_test,1.0,8,VH,0.12463598698377609
fold2.pth,modeled_time_test,2.0,7,VH,0.1209094300866127
fold2.pth,modeled_time_test,2.0,8,VH,0.12363971024751663
fold2.pth,modeled_time_test,3.0,1,VH,0.12499977648258209
fold2.pth,modeled_time_test,3.0,8,VH,0.1249576210975647
fold2.pth,modeled_time_test,6.0,1,VH,0.11447058618068695
fold2.pth,modeled_time_test,6.0,10,VH,0.12499886751174927
fold2.pth,modeled_time_test,12.0,3,VH,0.11721064150333405
fold2.pth,modeled_time_test,12.0,4,VH,0.11609219014644623
fold2.pth,modeled_time_test,18.0,2,VH,0.12499293684959412
fold2.pth,modeled_time_test,18.0,6,VH,0.1149238720536232
fold2.pth,modeled_time_test,24.0,3,VH,0.125
fold2.pth,modeled_time_test,24.0,6,VH,0.125
fold2.pth,unseen_time_test,0.33333,1,VH,0.1248294860124588
fold2.pth,unseen_time_test,0.33333,2,VH,0.12494930624961853
fold2.pth,unseen_time_test,4.0,1,VH,0.12307430803775787
fold2.pth,unseen_time_test,4.0,2,VH,0.12499435245990753
fold2.pth,unseen_time_test,11.0,1,VH,0.12499989569187164
fold2.pth,unseen_time_test,11.0,2,VH,0.09137522429227829
fold2.pth,unseen_time_test,20.0,1,VH,0.12497904151678085
fold2.pth,unseen_time_test,20.0,2,VH,0.125
fold3.pth,modeled_time_test,0.5,2,VH,0.000309595197904855
fold3.pth,modeled_time_test,0.5,3,VH,0.0026181740686297417
fold3.pth,modeled_time_test,1.0,4,VH,0.0010590701131150126
fold3.pth,modeled_time_test,1.0,8,VH,0.0004628026217687875
fold3.pth,modeled_time_test,2.0,7,VH,0.00282571604475379
fold3.pth,modeled_time_test,2.0,8,VH,0.004264075309038162
fold3.pth,modeled_time_test,3.0,1,VH,0.00400688499212265
fold3.pth,modeled_time_test,3.0,8,VH,0.000850129232276231
fold3.pth,modeled_time_test,6.0,1,VH,4.8869227612158284e-05
fold3.pth,modeled_time_test,6.0,10,VH,0.001163193490356207
fold3.pth,modeled_time_test,12.0,3,VH,0.004131636582314968
fold3.pth,modeled_time_test,12.0,4,VH,0.007366953417658806
fold3.pth,modeled_time_test,18.0,2,VH,0.008797773160040379
fold3.pth,modeled_time_test,18.0,6,VH,0.006118462886661291
fold3.pth,modeled_time_test,24.0,3,VH,0.125
fold3.pth,modeled_time_test,24.0,6,VH,0.10623828321695328
fold3.pth,unseen_time_test,0.33333,1,VH,0.00159208953846246
fold3.pth,unseen_time_test,0.33333,2,VH,0.001641362439841032
fold3.pth,unseen_time_test,4.0,1,VH,0.0028142810333520174
fold3.pth,unseen_time_test,4.0,2,VH,0.002094737021252513
fold3.pth,unseen_time_test,11.0,1,VH,0.0016226026928052306
fold3.pth,unseen_time_test,11.0,2,VH,0.00215583061799407
fold3.pth,unseen_time_test,20.0,1,VH,0.0008194236434064806
fold3.pth,unseen_time_test,20.0,2,VH,0.125
fold4.pth,modeled_time_test,0.5,2,VH,0.007846883498132229
fold4.pth,modeled_time_test,0.5,3,VH,0.125
fold4.pth,modeled_time_test,1.0,4,VH,0.12437499314546585
fold4.pth,modeled_time_test,1.0,8,VH,0.009237103164196014
fold4.pth,modeled_time_test,2.0,7,VH,0.12497132271528244
fold4.pth,modeled_time_test,2.0,8,VH,5.9884572692681104e-05
fold4.pth,modeled_time_test,3.0,1,VH,0.12499989569187164
fold4.pth,modeled_time_test,3.0,8,VH,0.12029452621936798
fold4.pth,modeled_time_test,6.0,1,VH,0.055598773062229156
fold4.pth,modeled_time_test,6.0,10,VH,0.1249995157122612
fold4.pth,modeled_time_test,12.0,3,VH,0.02513071522116661
fold4.pth,modeled_time_test,12.0,4,VH,0.08262130618095398
fold4.pth,modeled_time_test,18.0,2,VH,0.10765941441059113
fold4.pth,modeled_time_test,18.0,6,VH,4.882252142124344e-06
fold4.pth,modeled_time_test,24.0,3,VH,0.125
fold4.pth,modeled_time_test,24.0,6,VH,0.125
fold4.pth,unseen_time_test,0.33333,1,VH,0.12499993294477463
fold4.pth,unseen_time_test,0.33333,2,VH,0.12499997019767761
fold4.pth,unseen_time_test,4.0,1,VH,0.1249995306134224
fold4.pth,unseen_time_test,4.0,2,VH,0.12499993294477463
fold4.pth,unseen_time_test,11.0,1,VH,0.1250000149011612
fold4.pth,unseen_time_test,11.0,2,VH,0.12499711662530899
fold4.pth,unseen_time_test,20.0,1,VH,0.1211591437458992
fold4.pth,unseen_time_test,20.0,2,VH,0.12499996274709702
fold5.pth,modeled_time_test,0.5,2,VH,0.00011335217277519405
fold5.pth,modeled_time_test,0.5,3,VH,4.197514499537647e-05
fold5.pth,modeled_time_test,1.0,4,VH,6.469323125202209e-05
fold5.pth,modeled_time_test,1.0,8,VH,6.026025948813185e-05
fold5.pth,modeled_time_test,2.0,7,VH,0.00018098413420375437
fold5.pth,modeled_time_test,2.0,8,VH,0.000580500578507781
fold5.pth,modeled_time_test,3.0,1,VH,0.0003667876299005002
fold5.pth,modeled_time_test,3.0,8,VH,4.682095823227428e-05
fold5.pth,modeled_time_test,6.0,1,VH,0.0002876933722291142
fold5.pth,modeled_time_test,6.0,10,VH,6.135432340670377e-05
fold5.pth,modeled_time_test,12.0,3,VH,0.00023886776762083173
fold5.pth,modeled_time_test,12.0,4,VH,0.0006213668966665864
fold5.pth,modeled_time_test,18.0,2,VH,0.000989724649116397
fold5.pth,modeled_time_test,18.0,6,VH,0.0005720472545363009
fold5.pth,modeled_time_test,24.0,3,VH,0.002590316580608487
fold5.pth,modeled_time_test,24.0,6,VH,0.004980996251106262
fold5.pth,unseen_time_test,0.33333,1,VH,0.0001077928754966706
fold5.pth,unseen_time_test,0.33333,2,VH,6.353117350954562e-05
fold5.pth,unseen_time_test,4.0,1,VH,5.734146907343529e-05
fold5.pth,unseen_time_test,4.0,2,VH,5.1121962314937264e-05
fold5.pth,unseen_time_test,11.0,1,VH,5.775332829216495e-05
fold5.pth,unseen_time_test,11.0,2,VH,0.0001083273091353476
fold5.pth,unseen_time_test,20.0,1,VH,7.04943377058953e-05
fold5.pth,unseen_time_test,20.0,2,VH,0.1249861940741539
fold6.pth,modeled_time_test,0.5,2,VH,0.02250787802040577
fold6.pth,modeled_time_test,0.5,3,VH,0.12497330456972122
fold6.pth,modeled_time_test,1.0,4,VH,0.027989547699689865
fold6.pth,modeled_time_test,1.0,8,VH,0.03471147641539574
fold6.pth,modeled_time_test,2.0,7,VH,0.07776189595460892
fold6.pth,modeled_time_test,2.0,8,VH,0.010006185621023178
fold6.pth,modeled_time_test,3.0,1,VH,0.12292488664388657
fold6.pth,modeled_time_test,3.0,8,VH,0.023911459371447563
fold6.pth,modeled_time_test,6.0,1,VH,0.1118413507938385
fold6.pth,modeled_time_test,6.0,10,VH,0.11774656176567078
fold6.pth,modeled_time_test,12.0,3,VH,0.06440144032239914
fold6.pth,modeled_time_test,12.0,4,VH,0.06329130381345749
fold6.pth,modeled_time_test,18.0,2,VH,0.0368647500872612
fold6.pth,modeled_time_test,18.0,6,VH,0.03958605229854584
fold6.pth,modeled_time_test,24.0,3,VH,0.1250002533197403
fold6.pth,modeled_time_test,24.0,6,VH,0.12496298551559448
fold6.pth,unseen_time_test,0.33333,1,VH,0.12370921671390533
fold6.pth,unseen_time_test,0.33333,2,VH,0.12416376173496246
fold6.pth,unseen_time_test,4.0,1,VH,0.11765655875205994
fold6.pth,unseen_time_test,4.0,2,VH,0.12448173016309738
fold6.pth,unseen_time_test,11.0,1,VH,0.12279649823904037
fold6.pth,unseen_time_test,11.0,2,VH,0.04185769706964493
fold6.pth,unseen_time_test,20.0,1,VH,0.046368733048439026
fold6.pth,unseen_time_test,20.0,2,VH,1.3252795305618292e-08
fold7.pth,modeled_time_test,0.5,2,VH,1.6623690726191853e-06
fold7.pth,modeled_time_test,0.5,3,VH,5.439504491278058e-08
fold7.pth,modeled_time_test,1.0,4,VH,1.1305724711974108e-07
fold7.pth,modeled_time_test,1.0,8,VH,2.0968984415503655e-07
fold7.pth,modeled_time_test,2.0,7,VH,4.4626750650422764e-07
fold7.pth,modeled_time_test,2.0,8,VH,5.72750395804178e-05
fold7.pth,modeled_time_test,3.0,1,VH,3.0556736874132184e-06
fold7.pth,modeled_time_test,3.0,8,VH,1.497697752483873e-07
fold7.pth,modeled_time_test,6.0,1,VH,4.256908141542226e-05
fold7.pth,modeled_time_test,6.0,10,VH,1.0387923765620144e-07
fold7.pth,modeled_time_test,12.0,3,VH,7.694351893405837e-07
fold7.pth,modeled_time_test,12.0,4,VH,4.7714580432511866e-05
fold7.pth,modeled_time_test,18.0,2,VH,5.9421512560220435e-05
fold7.pth,modeled_time_test,18.0,6,VH,5.0609240133780986e-05
fold7.pth,modeled_time_test,24.0,3,VH,0.00013883168867323548
fold7.pth,modeled_time_test,24.0,6,VH,8.730422996450216e-05
fold7.pth,unseen_time_test,0.33333,1,VH,6.318183523035259e-07
fold7.pth,unseen_time_test,0.33333,2,VH,1.8265352252910816e-07
fold7.pth,unseen_time_test,4.0,1,VH,1.4207665799403912e-07
fold7.pth,unseen_time_test,4.0,2,VH,9.548938351144898e-08
fold7.pth,unseen_time_test,11.0,1,VH,6.868823732020246e-08
fold7.pth,unseen_time_test,11.0,2,VH,3.0093260647845455e-05
fold7.pth,unseen_time_test,20.0,1,VH,1.47990178334112e-07
fold7.pth,unseen_time_test,20.0,2,VH,0.12499992549419403
fold8.pth,modeled_time_test,0.5,2,VH,0.00011500991968205199
fold8.pth,modeled_time_test,0.5,3,VH,0.005479313433170319
fold8.pth,modeled_time_test,1.0,4,VH,0.0027455054223537445
fold8.pth,modeled_time_test,1.0,8,VH,3.652132363640703e-05
fold8.pth,modeled_time_test,2.0,7,VH,0.0010242947610095143
fold8.pth,modeled_time_test,2.0,8,VH,0.001975500024855137
fold8.pth,modeled_time_test,3.0,1,VH,0.000885732239112258
fold8.pth,modeled_time_test,3.0,8,VH,0.00755059951916337
fold8.pth,modeled_time_test,6.0,1,VH,3.6974347494833637e-06
fold8.pth,modeled_time_test,6.0,10,VH,0.00517133716493845
fold8.pth,modeled_time_test,12.0,3,VH,0.0006707381689921021
fold8.pth,modeled_time_test,12.0,4,VH,0.002114322269335389
fold8.pth,modeled_time_test,18.0,2,VH,0.002047340152785182
fold8.pth,modeled_time_test,18.0,6,VH,0.0021930194925516844
fold8.pth,modeled_time_test,24.0,3,VH,0.12499765306711197
fold8.pth,modeled_time_test,24.0,6,VH,0.12497365474700928
fold8.pth,unseen_time_test,0.33333,1,VH,0.005847464315593243
fold8.pth,unseen_time_test,0.33333,2,VH,0.008117282763123512
fold8.pth,unseen_time_test,4.0,1,VH,0.003615266876295209
fold8.pth,unseen_time_test,4.0,2,VH,0.008731835521757603
fold8.pth,unseen_time_test,11.0,1,VH,0.004559200722724199
fold8.pth,unseen_time_test,11.0,2,VH,0.0013527568662539124
fold8.pth,unseen_time_test,20.0,1,VH,0.004417348653078079
fold8.pth,unseen_time_test,20.0,2,VH,0.12493226677179337
fold9.pth,modeled_time_test,0.5,2,VH,0.051676101982593536
fold9.pth,modeled_time_test,0.5,3,VH,0.0855608582496643
fold9.pth,modeled_time_test,1.0,4,VH,0.0474630706012249
fold9.pth,modeled_time_test,1.0,8,VH,0.051180705428123474
fold9.pth,modeled_time_test,2.0,7,VH,0.002344551496207714
fold9.pth,modeled_time_test,2.0,8,VH,0.0003203843371011317
fold9.pth,modeled_time_test,3.0,1,VH,0.001259041833691299
fold9.pth,modeled_time_test,3.0,8,VH,0.03260074555873871
fold9.pth,modeled_time_test,6.0,1,VH,0.004444245249032974
fold9.pth,modeled_time_test,6.0,10,VH,0.06121914088726044
fold9.pth,modeled_time_test,12.0,3,VH,0.00028962691430933774
fold9.pth,modeled_time_test,12.0,4,VH,0.0005734938895329833
fold9.pth,modeled_time_test,18.0,2,VH,0.0004890761338174343
fold9.pth,modeled_time_test,18.0,6,VH,0.0006151405978016555
fold9.pth,modeled_time_test,24.0,3,VH,0.125
fold9.pth,modeled_time_test,24.0,6,VH,0.1249927505850792
fold9.pth,unseen_time_test,0.33333,1,VH,0.08773361891508102
fold9.pth,unseen_time_test,0.33333,2,VH,0.08569114655256271
fold9.pth,unseen_time_test,4.0,1,VH,0.08527546375989914
fold9.pth,unseen_time_test,4.0,2,VH,0.08350289613008499
fold9.pth,unseen_time_test,11.0,1,VH,0.0686783418059349
fold9.pth,unseen_time_test,11.0,2,VH,0.05636950954794884
fold9.pth,unseen_time_test,20.0,1,VH,0.03640500083565712
fold9.pth,unseen_time_test,20.0,2,VH,0.125
